Ion,A,Q_low,m_ion_in_u,Z,LEIR_gamma_inj,LEIR_gamma_extr,PS_gamma_inj,PS_gamma_extr,SPS_gamma_inj,SPS_gamma_extr,LEIR_Ekin_per_u_inj,LEIR_Ekin_per_u_extr,PS_Ekin_per_u_inj,PS_Ekin_per_u_extr,SPS_Ekin_per_u_inj,SPS_Ekin_per_u_extr,p_LEIR_extr_proton_equiv,p_PS_inj_proton_equiv,p_PS_extr_proton_equiv,p_SPS_inj_proton_equiv,p_SPS_extr_proton_equiv,LEIR_Brho,PS_Brho_inj,PS_Brho_extr,SPS_Brho_inj,SPS_Brho_extr,PS_B_field_is_too_low
8O16,16.0,8.0,15.99491461957,8.0,1.0045103187726754,1.4707752943722026,1.4707752943722026,13.987777121284553,13.987777121284553,241.62628928486978,0.004200000000000001,0.4383850313068662,0.4383850313068662,12.09419259673266,12.09419259673266,224.0707289070335,2.0086094686000004,2.0086094686,25.984123725460293,25.984123725460293,450.0,6.7,6.699999999999999,86.67370719999998,86.67370719999998,1501.0384283916842,False
3C12,12.0,3.0,12.0,6.0,1.0045095036855296,1.1360853394294648,1.1360853394294648,7.04605491608547,7.04605491608547,241.5494930003018,0.004200000000000001,0.12674530623798053,0.12674530623798053,5.631092115312622,5.631864497241062,224.07043406990218,2.0086094686000004,2.0086094686000004,25.984123725460293,12.993843903156845,449.99999999999994,6.7,6.700000000000001,86.67370719999998,43.34279784702537,1501.0384283916842,False
4C12,12.0,4.0,12.0,6.0,1.0045092975147527,1.2315578707896295,1.2315578707896295,9.352831233002098,9.352831233002098,241.5494930003018,0.004200000000000001,0.21567507003799932,0.21567507003799932,7.779901650719432,7.780613032051031,224.07043406990218,2.0086094686000004,2.0086094686,25.984123725460293,17.324333113820895,449.99999999999994,6.7,6.699999999999999,86.67370719999998,57.7877550002305,1501.0384283916842,False
5C12,12.0,5.0,12.0,6.0,1.0045090913628267,1.344367615606199,1.344367615606199,11.66642789180678,11.66642789180678,241.5494930003018,0.004200000000000001,0.3207617387107795,0.3207617387107795,9.93526046398513,9.93571467510621,224.07043406990218,2.0086094686,2.0086094686,25.98412372546029,21.65442636982097,449.99999999999994,6.7,6.7,86.67370719999998,72.23139139084336,1501.0384283916842,False
6C12,12.0,6.0,12.0,6.0,1.0045088852297492,1.4705239482783554,1.4705239482783554,13.98335402430557,13.98335402430557,241.5494930003018,0.004200000000000001,0.43829028286866106,0.43829028286866106,12.09391770327161,12.09391770327161,224.07043406990218,2.0086094686000004,2.0086094686000004,25.984123725460293,25.984123725460293,449.99999999999994,6.7,6.7,86.67370719999998,86.67370719999998,1501.0384283916842,False
1B11,11.0,1.0,11.00930536,5.0,1.0045059723069354,1.0190084177127976,1.0190084177127976,2.7244404505577555,2.7244404505577555,219.40524314134913,0.004200000000000001,0.01771767533299585,0.01771767533299585,1.6073445194492537,1.6076649511800072,203.61529703082934,2.0086094686000004,2.0086094685999996,25.984123725460293,5.197860756679707,450.0,6.7,6.699999999999998,86.67370719999998,17.338197202678483,1501.0384283916842,False
2B11,11.0,2.0,11.00930536,5.0,1.0045057477464052,1.0740099258798772,1.0740099258798772,5.166018053033073,5.166018053033073,219.40524314134913,0.004200000000000001,0.06898781427421762,0.06898781427421778,3.8833234365368687,3.8839040267689007,203.61529703082934,2.0086094686000004,2.008609468600003,25.984123725460293,10.395203430119272,450.0,6.7,6.700000000000009,86.67370719999998,34.674666265684614,1501.0384283916842,False
3B11,11.0,3.0,11.00930536,5.0,1.0045055232082567,1.1598855766061738,1.1598855766061738,7.667571995277152,7.667571995277152,219.40524314134913,0.004200000000000001,0.14904360508349507,0.14904360508349507,6.215438493102236,6.216057969881988,203.61529703082934,2.0086094686000004,2.0086094686000004,25.984123725460293,15.592028097772733,450.0,6.7,6.7,86.67370719999998,52.00940744737726,1501.0384283916842,False
4B11,11.0,4.0,11.00930536,5.0,1.004505298692486,1.2703806147307513,1.2703806147307513,10.184816654612645,10.184816654612645,219.40524314134913,0.004200000000000001,0.2520584448181215,0.2520584448181215,8.562413411947682,8.562840087553722,203.61529703082934,2.0086094686000004,2.0086094686,25.984123725460293,20.788334837078683,450.0,6.7,6.699999999999999,86.67370719999998,69.34242100606373,1501.0384283916842,False
5B11,11.0,5.0,11.00930536,5.0,1.0045050741990902,1.399668337593967,1.399668337593967,12.70828056079458,12.70828056079458,219.40524314134913,0.004200000000000001,0.37260363397203866,0.37260363397203866,10.91542029768758,10.91542029768758,203.61529703082934,2.0086094686,2.0086094686,25.98412372546029,25.98412372546029,450.0,6.7,6.699999999999998,86.67370719999998,86.67370719999998,1501.0384283916842,False
1B10,10.0,1.0,10.01293695,5.0,1.0045040466988664,1.0229359152381339,1.0229359152381339,2.9605195525666836,2.9605195525666836,241.2374107275125,0.004200000000000001,0.021387621052953533,0.021387621052953533,1.8281742333738122,1.8285749627469385,224.06923399277883,2.0086094686000004,2.0086094686000022,25.984123725460293,5.197963870829821,450.0,6.7,6.700000000000007,86.67370719999998,17.33854115446033,1501.0384283916842,False
2B10,10.0,2.0,10.01293695,5.0,1.0045037998945856,1.0888393857224508,1.0888393857224508,5.661740049212571,5.661740049212571,241.2374107275125,0.004200000000000001,0.08284680242629452,0.08284680242629452,4.347286439220144,4.348001082501242,224.06923399277883,2.0086094686000004,2.0086094686,25.984123725460293,10.395358085161257,450.0,6.7,6.699999999999999,86.67370719999998,34.67518213937609,1501.0384283916842,False
3B10,10.0,3.0,10.01293695,5.0,1.004503553117351,1.1905836648121273,1.1905836648121273,8.418240243692747,8.418240243692747,241.2374107275125,0.004200000000000001,0.17773774869602815,0.17773774869602815,6.918228388041389,6.918986530636461,224.06923399277883,2.0086094686000004,2.0086094686000004,25.984123725460293,15.592182736634069,450.0,6.7,6.7,86.67370719999998,52.009923267095886,1501.0384283916842,False
